Agency,nfi_plot,Long,Lat,slope,aspect,elevation,province,ecozone,land_base,land_cover,land_pos,density_cl,stand_stru,succ_stage,wetland_class,veg_type,site_age,site_height,lorey_height,Pct_ABIE,Pct_PICE,Pct_PINU,Pct_PSEU,Pct_THUJCHAM,Pct_TSUG,LoCBH_ABIE,LoCBH_PICE,LoCBH_PINU,LoCBH_PSEU,LoCBH_THUJCHAM,LoCBH_TSUG,Dom_ltp_gen,Dom_ltp_pct,Dom_decid_con,Sec_ltp_gen,Sec_ltp_pct,Sec_decid_con,ltp_con_pct,stree_mean_H,Dom_stp_gen,Dom_stp_pct,LoreyCBH,num_CBH_obs,SFL,CFL,TFL,CBD,stp_CBD,basal_area_standlive,basal_area_standlive_small,basal_area_standlive_total,basal_area_standdead,basal_area_falllive,stem_density_standlive,stem_density_standdead,stem_density_falllive,plotbio_stemwood_live,plotbio_stembark_live,plotbio_branches_live,plotbio_foliage_live,plotbio_stemwood_dead,plotbio_stembark_dead,plotbio_branches_dead,picemar_pct,Larilar_pct,all_stp_fuels_kg_m2,saplings_kg_m2,herbs_kg_m2,mosslichen_kg_m2,size1_2_kg_m2,SPHA,CLAD,FM,Dom_surf,avg_org_thick,TreedPeatland,avg_org_carb,avg_bulk_density_org,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
NFI,805126,-129.94,67.52,3,290,240,NT,Taiga Plains,V,T,U,OP,COMP,TS,U,TC,163,6.8,6.4,0,3.59097784773173,0,0,0,0,0,2.41649862511457,0,0,0,0,PICE,1,CON,,0,,1,2.61,PICE,1,2.416,6,,0.29986,1.20346,,0.0157,1.18,1.2095131716,2.3895131716,2.41,0,150,100,0,1.53,0.32,0.33,0.32,4.6,0.79,0.66,0.337,0,0.041,0.2118,0.0234,0.5177,0.1507,0,0.004,0.004,other,21.2,0,437.68,0.13,-9.4,9.2,0.17,154.56,18.3,-33.6,51.9,10.7,-21.4,10.7,-28.1,222,38,9,50,96,30,96,36
NFI,811951,-134.77,67.17,3,48,150,NT,Taiga Plains,V,T,U,SP,COMP,TS,U,TC,118,4.3,,0,0.088141308887279,0,0,0,0,0,0.2,0,0,0,0,PICE,1,CON,,0,,1,2.33,PICE,0.775,0.2,1,,0.12854,1.20394,,0.0786,0,4.7830748151,4.7830748151,0.43,0,0,50,0,0,0,0,0,0.71,0.16,0.05,0.286,0.015,0.1835,0.6416,0.0647,0.1746,0.1945,0.014,0.013,0.035,other,26.3,0,362.98,0.15,-8.2,9.7,0.17,158.75,20.3,-33.7,54,2.7,-10,12.6,-27.6,331,47,16,32,116,57,94,67
NFI,812001,-130.4,67.34,7,304,146,NT,Taiga Plains,V,T,U,SP,MULT,ES,U,TB,144,12.2,11.2,0,3.31286835807269,0,0,0,0,0,2,0,0,0,0,PICE,1,CON,,0,,1,3.21,PICE,0.587,2,3,,0.30856,1.52416,,0.0267,1.46,2.6782077372,4.1382077372,1.85,0,75,100,0,2.7,0.48,0.38,0.35,3.53,0.62,0.47,0,0,0.0855,0.2856,0.1711,0.5194,0.2395,0,0.01,0.024,other,57,1,252.08,0.23,-8.7,9.5,0.18,155.59,19.2,-33.3,52.5,9.4,-20.4,11.5,-27.7,230,38,9,47,96,30,95,38
NFI,812016,-129,67.35,0,999,298,NT,Taiga Plains,V,T,U,OP,COMP,LS,U,TC,224,5.4,7.5,0,1.58092796310272,0,0,0,0,0,1.62635588308355,0,0,0,0,PICE,1,CON,,0,,1,2.15,LARI,0.437,1.626,2,,0.15613,0.77243,,0.0255,0.47,1.39408174,1.86408174,0.49,0.62,50,50,25,1.37,0.3,0.49,0.2,0.35,0.07,0.28,0.268,0.327,0.055,0.2792,0.0554,0.1807,0.101,0,0.013,0,other,16.7,0,373.78,0.24,-9.8,9.3,0.17,156.27,18.2,-34.2,52.4,10.5,-21.9,10.5,-28.7,230,39,9,50,102,30,102,37
NFI,818836,-134.31,66.99,0,999,87,NT,Taiga Plains,V,T,U,SP,SNGL,LS,U,TC,65,5.9,,0,0.145220120412188,0,0,0,0,0,0.1,0,0,0,0,PICE,1,CON,,0,,1,3.35,PICE,1,0.1,1,,0.11886,1.30746,,0.0118,0,1.0406525665,1.0406525665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0395,0.396,0.1338,0.3913,0.2675,0,0.026,0,other,40,1,469.85,0.16,-7.7,10,0.18,157.54,20.8,-33.2,54,3,-9.3,13,-27,325,44,17,31,113,55,99,65
NFI,818856,-132.47,67.06,2,180,109,NT,Taiga Plains,V,T,U,OP,MULT,ES,U,TC,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,2.38,PICE,1,,0,,0.09848,1.08328,,0.0403,0,2.0263272616,2.0263272616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.096,0.6614,0.1774,0.0458,0.1002,0,0,0,other,10.5,0,287.47,0.25,-7.9,10.1,0.18,155.1,20.3,-32.9,53.2,10,-19.1,12.4,-26.8,275,40,13,38,101,42,100,51
NFI,833646,-63.99,50.73,21,42,183,QC,Boreal Shield East,V,T,U,DE,MULT,OG,U,TC,157,8.7,8.8,0,1.85159580516357,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,4.51,PICE,0.999,,0,,0.2906475,1.4571225,,0.1376,1.46,3.3418691853,4.8018691853,0.4,0,150,50,0,2.88,0.46,0.68,0.87,0.74,0.12,0.18,1,0.001,0.621,0.4125,0.004175,0.7125,0.0373,0,0.234,0.005,other,34.15,0,481.52,0.1,-0.6,9.4,0.24,99.94,18.1,-21,39.1,7.3,-8.4,11.9,-14.1,1020,105,49,21,314,176,297,205
NFI,839536,-128.77,66.63,1,999,234,NT,Taiga Plains,V,T,U,OP,COMP,OG,U,TC,206,6.5,6.4,0,1.69960162559208,0,0,0,0,0,2,0,0,0,0,PICE,1,CON,,0,,1,2.88,PICE,0.883,2,5,,0.17518,0.96198,,0.108,1.13,7.8886962328,9.0186962328,0.57,0,125,75,0,1.35,0.32,0.43,0.22,0.66,0.16,0.21,0.502,0.103,0.3105,0.2972,0.0244,0.347,0.1182,0,0.029,0.004,other,21.15,0,327.8,0.15,-8.6,10.1,0.18,164.01,20.7,-34.6,55.3,12.6,-20.4,12.6,-28.9,266,43,10,47,114,36,114,44
NFI,839566,-126.28,66.7,1,999,279,NT,Taiga Plains,V,T,U,SP,MULT,TS,U,TC,201,10.6,9.7,0,5.33992211293925,0,0,0,0,0,2.36064804125298,0,0,0,0,PICE,1,CON,,0,,1,2.75,PICE,0.679,2.361,13,,0.35179,0.43469,0.0479,0.0178,5.1,2.0891591146,7.1891591146,1.13,0,325,75,0,8.31,1.59,1.56,1.15,2.34,0.38,0.33,0,0,0.049,0,0.0829,0,0,0,0.041,0.001,other,14.25,0,324.55,0.19,-8.9,9.4,0.18,151.12,18.2,-32.3,50.5,10.6,-20.4,10.6,-27.3,262,44,11,52,115,34,115,38
NFI,840576,-62.45,49.29,8,110,165,QC,Boreal Shield East,V,T,U,SP,SNGL,ES,U,TC,,,,0,0,0,0,0,0,0,0.164755749601216,0,0,0,0,,0,,,0,,,,,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,2.3,7.4,0.22,85.5,18.3,-14.3,32.6,-0.7,-5,13,-8.8,1044,108,62,15,310,204,266,249
NFI,853296,-128.78,66.36,21,167,45,NT,Taiga Plains,V,T,U,OP,MULT,ES,U,TM,36,6.9,6.9,0,0.539116934310093,0,0,0,0,0,0.664347889427104,0,0,0,0,PICE,1,CON,,0,,1,2.55,PICE,0.64,0.664,2,,0.03337,0.08707,,0.122,0.54,8.1563599269,8.6963599269,0.42,0,75,50,0,0.73,0.17,0.15,0.12,0.73,0,0,0.004,0.085,0.3105,0,0.0433,0.0104,0,0,0.017,0,other,7.3,0,234.55,0.33,-7.8,10.5,0.18,167.03,21.9,-34.6,56.5,13.6,-19.4,13.6,-28.6,281,44,11,45,118,38,118,48
NFI,853326,-126.32,66.34,2,64,158,NT,Taiga Plains,V,T,U,SP,COMP,OG,U,TC,243,7.5,7.7,0,2.98675140567599,0,0,0,0,0,1.81090477201759,0,0,0,0,PICE,1,CON,,0,,1,3.33,PICE,0.59,1.811,9,,0.20167,0.45337,,0.0585,2.5,4.7006080079,7.2006080079,0.7,0,225,75,0,3.45,0.73,0.82,0.55,0.97,0.22,0.22,0.295,0.258,0.195,0,0.1137,0,0.138,0,0.035,0.005,other,20.2,0,401.9,0.14,-7.9,9.8,0.18,153.49,19.7,-31.9,51.6,11.8,-19.2,11.8,-26.8,272,45,11,51,119,35,119,39
NFI,853346,-124.56,66.35,5,202,286,NT,Taiga Plains,V,T,U,SP,COMP,OG,U,TC,329,11.9,9.4,0,6.28870272927745,0,0,0,0,0,1.43878230099987,0,0,0,0,PICE,0.962,CON,LARI,0.038,DEC,0.96,2.83,PICE,0.956,1.535,9,,0.4035,0.4185,,0.0378,5.03,3.2004975158,8.2304975158,1.72,0.66,250,125,25,8.06,1.57,2.83,1.02,2.27,0.4,0.4,0.004,0.023,0.107,0,0.015,0,0,0,0.008,0.137,other,30.35,0,313.45,0.13,-8.7,8.7,0.17,149.63,17.6,-32.1,49.7,8.6,-25.9,10.4,-27.2,268,44,10,51,117,33,114,35
NFI,854281,-64.83,50.54,14,326,183,QC,Boreal Shield East,V,T,U,OP,SNGL,OG,U,TC,166,16.1,14.4,6.95387606881284,11.9588847699253,0,0,0,0,0,0,0,0,0,0,PICE,0.635,CON,ABIE,0.365,CON,1,,,0,,0,,1.5545,1.5545,,,17.8,0,17.8,0,1.11,750,0,50,47.68,7.17,8.82,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,-0.4,9.4,0.23,99.95,18.5,-20.8,39.3,7.5,-12.5,12.1,-13.8,1038,111,50,21,323,184,302,203
NFI,854321,-63.41,49.47,2,999,150,QC,Boreal Shield East,V,T,U,DE,SNGL,MS,U,TC,,7.8,8.8,0.941712032867625,3.47413023597227,0,0,0,0,0,0,0,0,0,0,PICE,0.787,CON,ABIE,0.213,CON,1,,,0,,0,,0.484,0.484,,,4.42,0,4.42,0,0,400,0,0,7.67,1.29,2.03,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,1.6,7,0.21,84.91,17.3,-15,32.3,-1.4,-5.7,12.2,-9.4,1069,106,59,15,310,205,282,246
NFI,867091,-125.86,65.97,3,252,325,NT,Taiga Plains,V,T,U,SP,COMP,MS,U,TC,260,10.1,9.3,0,0.824216467623367,0,0,0,0,0,1.2,0,0,0,0,PICE,1,CON,,0,,1,2.24,PICE,0.877,1.2,2,,0.4071,4.0431,,0.0757,0.82,4.5867252742,5.4067252742,0,0,50,0,0,1.27,0.25,0.28,0.17,0,0,0,0.421,0.007,0.1695,1.726,0.1,0.601,1.209,0.023,0.004,0.018,other,10.1,0,398.23,0.1,-8.2,9.7,0.18,152.97,19.4,-32,51.4,11.5,-25.3,11.5,-27,291,48,12,51,127,38,127,40
NFI,873921,-130.09,65.73,0,999,187,NT,Taiga Plains,V,T,U,OP,MULT,LS,U,TC,113,7,7.2,0,0.562070195635384,0,0,0,0,0,3,0,0,0,0,PICE,1,CON,,0,,1,2.7,PICE,0.82,3,3,,0.25373,2.48103,,0.1049,0.56,6.3538711419,6.9138711419,0,0,75,0,0,0.85,0.16,0.1,0.18,0,0,0,0.825,0.165,0.2835,0.0513,0.0694,2.0938,0.0128,0,0.039,0.004,other,20.4,0,360.33,0.06,-7.3,11,0.2,157.97,21.3,-33.7,55,12.9,-17.8,12.9,-27.1,307,47,13,42,123,44,123,54
NFI,880786,-131.38,65.53,3,190,682,NT,Taiga Plains,V,T,U,OP,COMP,LS,U,TC,100,5.4,,0,0.088141308887279,0,0,0,0,0,0.2,0,0,0,0,PICE,1,CON,,0,,1,2.5,PICE,1,0.2,1,,0.11545,1.26995,,0.071,0,4.2293691099,4.2293691099,0,0,0,0,0,0,0,0,0,0,0,0,0.945,0,0.1775,0.2504,0.0579,0.7688,0.0774,0,0.013,0.004,other,26.9,0,467.15,0.04,-8.3,11.1,0.2,148.99,19.4,-33.7,53.1,11,-18.2,11,-26.8,317,50,16,41,128,48,128,56
NFI,880821,-128.35,65.64,10,313,107,NT,Taiga Plains,V,T,U,DE,MULT,ES,U,TM,,,7.1,0,1.0565765142645,0,0,0,0,0,2.59142182825073,0,0,0,0,PICE,0.825,CON,LARI,0.175,DEC,0.82,2.01,PICE,0.468,2.663,6,,0.26389,2.21779,,0.0559,1.28,2.6742807464,3.9542807464,0,0,150,0,0,1.93,0.39,0.22,0.38,0,0,0,0.503,0.138,0.1125,1.2176,0.021,0.0887,0.6266,0,0.004,0.045,other,21.95,0,366.33,0.1,-6.9,11.1,0.19,162.08,22.3,-33.3,55.6,13.8,-17.7,13.8,-27.3,313,49,12,44,132,43,132,54
NFI,880841,-126.61,65.62,-1,999,0,NT,Taiga Plains,V,T,U,OP,MULT,MS,U,TC,,6.2,6.3,0,1.43488317461897,0,0,0,0,0,0.990632002990892,0,0,0,0,PICE,1,CON,,0,,1,2.11,PICE,0.79,2.46,7,,0.076,0.076,,0.0494,1.43,1.6807520697,3.1107520697,0,0,175,0,0,1.81,0.36,0.26,0.45,0,0,0,0.888,0,0.104,0,0,0,0,0,0,0,other,,,324.98,,-7.1,10.9,0.2,153.34,21.1,-31.3,52.4,12.6,-17.7,12.6,-26,307,50,12,50,136,40,136,48
NFI,880886,-122.78,65.64,1,999,260,NT,Taiga Plains,V,T,U,DE,SNGL,TS,U,TC,188,6.9,6.1,0,1.76639973938903,0,0,0,0,0,1.94953035572473,0,0,0,0,PICE,1,CON,,0,,1,2.38,PICE,0.945,1.95,7,,0.36929,3.08719,,0.0979,1.43,7.7165369554,9.1465369554,0.87,0,175,100,0,1.74,0.37,0.4,0.38,1.23,0.08,0.13,0.127,0,0.233,0.833,0.0169,1.379,0.489,0,0.012,0.004,other,5.8,0,353.75,0.17,-8.2,8.6,0.17,148.72,17.8,-32.2,50,10.7,-25.5,10.7,-26.9,276,44,11,47,117,36,117,38
NFI,881726,-68.56,52.08,6,234,564,QC,Boreal Shield East,V,N,U,OP,NA,ES,U,SL,,,,0,4.61496033821524,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,4.68,PICE,0.991,,0,,0.3963725,0.5800975,,0.0653,0,2.0930861055,2.0930861055,4.61,0,0,425,0,0,0,0,0,9.02,1.43,2.35,0,0,0.3055,0.09,0.003725,0.05,0.04,0,0.129,0.003,other,5.15,,368.3,0.14,-2.4,10.3,0.22,120.94,19.5,-26.5,46,11.4,-17.1,12.6,-18.8,961,126,48,30,345,163,331,174
NFI,881766,-67.15,50.99,18,308,655,QC,Boreal Shield East,V,T,U,SP,SNGL,ES,U,TC,,8,8,0.184745282985165,0,0,0,0,0,0,0,0,0,0,0,ABIE,1,CON,,0,,1,,,0,,0,,0.0155,0.0155,,,0.18,0,0.18,0,0,25,0,0,0.28,0.05,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,-2.6,10.7,0.23,114.81,18.8,-26.1,44.9,10.6,-11,11.8,-18.1,1110,118,58,20,343,205,337,231
NFI,881786,-66.32,50.43,21,316,305,QC,Boreal Shield East,V,T,U,DE,MULT,OG,U,TC,114,15,16.1,36.3637582507151,4.43376898191945,0,0,0,0,0,0,0,0,0,0,ABIE,0.886,CON,PICE,0.114,CON,1,3.84,ABIE,1,,0,,3.5047575,4.0273325,,0.0786,38.73,2.4504422698,41.1804422698,7.31,0,1225,175,0,95.65,17.31,17.12,15.4,8.6,0.92,0.99,0,0,0.302,0.1675,0.007425,0.04015,0.3075,0,0,0.208,other,12.05,0,440.59,0.08,-0.3,9.8,0.23,105.58,19.4,-22.1,41.5,7.9,-8,12.9,-14.5,1111,108,63,14,319,222,306,248
NFI,887706,-127.92,65.46,2,250,235,NT,Taiga Plains,V,T,U,DE,SNGL,ES,U,TC,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,2.39,GENC,0.505,,0,,0.06158,0.67738,,0.0268,0,3.4518249281,3.4518249281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.327,0.2488,0,0.04,0,0,0,other,14.35,0,345.38,0.12,-6.9,11.2,0.2,158.59,22,-32.6,54.6,13.4,-17.4,13.4,-26.7,323,51,13,47,138,44,138,54
NFI,887711,-127.49,65.45,-1,999,0,NT,Taiga Plains,V,T,U,OP,MULT,OG,U,TC,,11.5,12.1,0,18.2152290948708,0,0,0,0,0,5.71173614223816,0,0,0,0,PICE,1,CON,,0,,1,1.5,PICE,1,5.712,43,,1.056,1.056,0.1653,0.0017,17.35,0.0706858347,17.4206858347,1.77,0,1075,125,0,40.87,6.67,3.39,4.9,2.12,0.37,0.26,0.921,0,0.0025,0,0,0,0,0,0,0,other,,,369.3,,-6.1,11.3,0.2,157.42,22.6,-31.5,54.1,14,-16.4,14,-25.8,318,49,12,46,136,42,136,53
NFI,887751,-124.08,65.46,1,999,224,NT,Taiga Plains,V,T,U,SP,COMP,OG,U,TC,202,8.8,8.6,0,5.45248930470819,0,0,0,0,0,4.36545776057654,0,0,0,0,PICE,0.948,CON,LARI,0.052,DEC,0.95,3.27,PICE,0.902,4.294,19,,0.70194,3.57134,0.163,0.0698,4.97,6.1103977112,11.0803977112,2.85,0,475,275,0,8.52,1.59,0.97,1.43,5.55,0.93,0.51,0.71,0.074,0.228,0.9859,0.0526,1.41,0.4209,0,0.028,0.045,other,15.6,0,336.35,0.15,-7.2,9,0.17,153.62,19.7,-31.8,51.5,10.3,-24.6,12.3,-26.5,290,46,11,49,123,36,122,39
NFI,887761,-123.22,65.46,5,22,360,NT,Taiga Plains,V,T,U,OP,COMP,LS,U,TC,101,10.1,9.8,0,13.081611444502,0,0,0,0,0,2.94060747028443,0,0,0,0,PICE,1,CON,,0,,1,1.98,PICE,0.797,2.941,36,,0.985,3.845,0.1436,0.065,12.71,3.648174469,16.358174469,0.37,0,900,25,0,22.17,4.14,3.18,3.16,0.57,0.1,0.07,0.276,0,0.129,1.712,0.048,0.209,0.891,0,0.016,0.021,other,12.2,0,390.38,0.11,-7.7,8.8,0.17,151.06,18.7,-32.1,50.8,11.5,-25.1,11.5,-26.8,285,45,11,49,120,37,120,39
NFI,895611,-64.35,48.48,6,190,40,QC,Atlantic Maritime,V,T,U,DE,SNGL,MS,U,TC,66,12.5,11.6,17.6003801426551,2.09954600534814,0,0,0,0,0,0,0,0,0,0,ABIE,0.781,CON,BETU,0.12,DEC,0.78,2.91,ALNU,0.526,,0,,1.8160375,2.1214125,,0.07,21.22,3.0002209842,24.2202209842,1.33,0.43,900,75,25,43.05,8.13,13.2,6.72,1.37,0.2,0.27,0,0,0.204,0.02765,0.016025,0.0092,0.2525,0,0,0.105,other,29.35,0,332.9,0.12,3.2,8.4,0.23,93.45,21.3,-14.9,36.2,-0.4,-4.5,15,-9,1106,114,73,11,315,256,274,282
NFI,901471,-127.51,65.1,1,999,270,NT,Taiga Plains,V,T,U,DE,SNGL,MS,U,TC,,,,0,0,0,0,0,0,4,1.39237316439591,0,0,0,0,,0,,,0,,,2.44,PICE,0.962,,0,,0.3738,4.1118,,0.1393,0,8.2702426606,8.2702426606,0,0,0,0,0,0,0,0,0,0,0,0,0.853,0,0.3395,1.058,0.156,2.26,0.264,0.006,0.011,0.053,other,28.65,0,441.65,0.07,-6.1,11.4,0.21,155.17,22.4,-31.4,53.8,13.6,-16.2,13.6,-25.6,342,53,14,46,146,47,146,57
NFI,901546,-121.3,65,1,999,192,NT,Taiga Plains,V,T,U,OP,COMP,OG,U,TC,248,9.9,11.3,0,5.48696828408134,0,0,0,0,0,2.88497091277974,0,0,0,0,PICE,1,CON,,0,,1,2.91,PICE,0.906,2.885,9,,0.43824,1.84564,,0.1421,3.79,10.6499990957,14.4399990957,1.69,0,225,175,0,6.98,1.21,1,0.95,2.73,0.54,0.38,0.398,0.07,0.413,0.2697,0.0623,0.7789,0.2965,0,0.01,0.011,other,18.65,0,375.95,0.18,-6.7,8.9,0.17,150.21,19.2,-31.7,50.9,12.2,-17.6,12.2,-26,273,43,11,46,112,35,112,41
NFI,902356,-69.58,51.99,4,-1,610,QC,Boreal Shield East,V,T,U,DE,MULT,TS,U,TC,114,11.4,10.4,0,5.22588229961394,0,0,0,0,0,0,0,0,0,0,PICE,0.927,CON,LARI,0.073,DEC,0.93,4.37,PICE,1,,0,,0.5504025,1.2744275,,0.1653,3.82,3.648174469,7.468174469,1.68,0,350,125,0,8.56,1.29,1.69,1.92,3.74,0.57,0.8,1,0.037,0.7225,0.135,0.0083,0.5675,0.013225,0,0.225,0.01,other,29.1,0,446.4,0.06,-3.5,10.3,0.22,122.75,18.5,-28,46.5,10.5,-12.7,11.7,-20.2,964,132,45,35,362,152,351,163
NFI,902421,-67.04,50.18,45,90,229,QC,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TC,71,10.8,10.9,16.0736446528268,23.7235405740425,0,0,0,0,0,0,0,0,0,0,PICE,0.599,CON,ABIE,0.401,CON,1,,,0,,0,,3.5405,3.5405,,,39.6,0,39.6,0.2,0,2700,25,0,82.43,13.29,17.36,19.96,0.27,0.05,0.07,0,0,0,0,0,0,0,0,0,0,other,,,,,0.3,10.5,0.24,107.2,20.5,-22,42.5,8.6,-12.7,13.7,-14.2,1082,112,60,15,313,217,295,239
NFI,908331,-129.21,64.92,-1,999,0,NT,Taiga Cordillera,V,T,U,SP,MULT,MS,U,TC,,11.5,12.3,0,7.98217824919503,0,0,0,0,0,3.84625500271813,0,0,0,0,PICE,1,CON,,0,,1,2.5,PICE,1,3.846,17,,0.4505,0.4505,0.0533,0.0068,7.98,0.3573561643,8.3373561643,0,0,425,0,0,18.94,3.05,1.6,2.18,0,0,0,1,0,0.017,0,0,0,0,0,0,0,other,,,370.9,,-11.1,10.7,0.21,140.76,15.8,-34.3,50.1,7.4,-21.2,7.4,-28,376,65,19,46,166,60,166,63
NFI,908381,-124.9,64.91,0,999,135,NT,Taiga Plains,V,T,U,DE,SNGL,TS,U,TC,,,,0,0.077931132763112,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,3.1,PICE,0.799,,0,,0.7546,8.3006,,0.0468,0,4.1037054038,4.1037054038,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0.145,1.357,0,5.948,0.241,0.016,0.032,0,other,40,1,485.47,0.17,-6.3,9.6,0.18,158.14,21.4,-31.6,53,11.5,-23.9,13.7,-26.3,324,49,12,49,136,40,133,42
NFI,909276,-68.15,50.73,24,270,655,QC,Boreal Shield East,V,T,U,DE,MULT,MS,U,TC,100,16.7,17.1,1.37552670842021,14.6952708760643,0,0,0,0,0,0,0,0,0,0,PICE,0.711,CON,POPU,0.222,DEC,0.71,3.35,PICE,0.951,,0,,2.86902,3.30422,,0.2266,20.67,4.2450770732,24.9150770732,7.04,0,650,250,0,60.01,9.06,11.41,7.83,21.1,3.71,6.48,0.503,0,0.76,0.26,0.015,0.0527,0.1075,0,0.008,0.335,other,10.3,0,446.25,0.12,-2.7,11.4,0.24,116,19.1,-26.8,45.9,10.5,-11.2,11.7,-18.5,1092,125,61,22,355,195,344,228
NFI,909336,-66.02,49.16,7,353,430,QC,Atlantic Maritime,V,T,U,DE,SNGL,ES,U,TB,,7.4,7.2,0.321699087727595,0.241922269280499,0,0,0,0,0,0,0,0,0,0,SORB,0.533,DEC,BETU,0.313,DEC,0,2.35,ABIE,0.391,,0,,0.3251825,0.7020075,,0.1756,3.66,5.9925879867,9.6525879867,0,0.6,325,0,25,9.44,0.52,2.85,1.19,0,0,0,0,0.041,0.412,0.19,0.019325,0,0.1675,0,0,0,other,9.55,0,426,0.14,0.4,8.2,0.21,98.63,19.1,-18.5,37.6,12,-7.5,13,-12.6,1131,109,68,13,322,232,315,257
NFI,909466,-61.72,45.6,32,350,100,NS,Atlantic Maritime,V,T,U,SP,SNGL,ES,U,TM,,9.4,7.4,1.08775682135138,0,0,0,0,0,0.336724489611726,0,0,0,0,0,ABIE,0.617,CON,PRUN,0.239,DEC,0.62,2.14,ABIE,0.696,0.855,8,,0.2975,2.0575,,0.0203,1.74,0.6581636609,2.3981636609,0,0,198,0,0,2.95,0.46,0.83,0.57,0,0,0,0,0,0.0435,0.159,0.973,0.544,0.084,0,0,0.1,other,1.3,0,471.84,0.03,5.9,9.2,0.27,83.54,23.3,-10.4,33.7,-1.3,13.3,16.5,-4.6,1362,152,89,18,433,282,292,343
NFI,909476,-61.34,45.32,2,300,100,NS,Atlantic Maritime,V,T,U,OP,SNGL,OG,U,TC,98,10.1,9.6,21.1847802807684,5.21113644909615,0,0,0,0,6.17429111797999,6.66623272569901,0,0,0,0,ABIE,0.741,CON,PICE,0.163,CON,0.9,3.14,ABIE,1,6.105,59,,2.6309,7.5099,0.7528,0.1767,20.39,7.061986126,27.451986126,7.64,0,1457,519,0,34.59,7.39,9.85,6.72,10.74,2.45,3.64,0.065,0,0.554,0.305,0.017,4.272,0.285,0.06,0.01,0.59,3,14.1,0,476.43,0.05,5.7,8.5,0.26,79.81,22,-9.9,31.9,-1,12.4,16,-4.3,1484,170,99,17,469,312,317,377
NFI,915246,-126.27,64.72,-1,999,0,NT,Taiga Plains,V,T,U,OP,SNGL,ES,U,TM,,,,0,0,0,0,0,0,0,3.85538016440732,0,0,0,0,,0,,,0,,,1.52,PICE,1,,0,,0,0,,0.4568,0,3.4636059006,3.4636059006,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.6945,0,0,0,0,0,0,0,other,,,387.2,,-6.3,10.7,0.2,153.74,21.6,-31.1,52.7,13.3,-16.6,13.3,-25.6,351,54,15,47,149,47,149,51
NFI,915301,-121.74,64.74,1,999,205,NT,Taiga Plains,V,T,U,SP,SNGL,ES,U,TM,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,1.75,SALI,0.375,,0,,0.12736,1.40096,,0.006,0,0.2827433388,0.2827433388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.4,0.0576,0.257,0.559,0,0.001,0,other,4.4,0,366.38,0.22,-6.4,9.1,0.17,152.23,19.9,-31.7,51.6,12.7,-17.1,12.7,-26,283,44,12,45,117,37,117,43
NFI,916121,-69.87,51.54,8,-1,550,QC,Boreal Shield East,V,T,U,OP,SNGL,ES,U,TC,,9.3,9.3,0,0,1.70627750998096,0,0,0,0,0,0,0,0,0,PINU,1,CON,,0,,1,,,0,,0,,0.11,0.11,,,0.4,0,0.4,1.31,0,50,50,0,0.85,0.1,0.12,0.11,3.74,0.34,0.54,0,0,0,0,0,0,0,0,0,0,other,,,,,-2.6,10.6,0.22,121.41,19.3,-27.2,46.5,11.2,-11.6,12.4,-19.2,927,130,43,36,351,142,346,156
NFI,916166,-68.16,50.37,7,90,625,QC,Boreal Shield East,V,T,U,OP,SNGL,OG,U,TC,134,13.7,13.1,3.45333681959633,7.26055441666545,0,0,0,0,0,0,0,0,0,0,PICE,0.718,CON,ABIE,0.282,CON,1,,,0,,0,,0.9505,0.9505,,,9.01,0,9.01,1.7,0,400,50,0,21.88,3.29,4.42,4.14,4.01,0.67,0.84,0,0,0,0,0,0,0,0,0,0,other,,,,,-2,11.4,0.25,113.51,19.6,-25.8,45.4,10.9,-10.5,12.1,-17.5,1081,117,62,19,339,198,329,233
